sentiment,char_length,letters,numbers,spaces,questions,exclamations,others,number_owords,positive_score,negative_score,hashtags,name_mentions,urls,emoji_positive,emoji_negative
0,20.0,17.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0,1,0,0,0
1,42.0,31.0,2.0,5.0,0.0,1.0,3.0,5.0,0.0,0.0,0,1,0,0,0
1,52.0,42.0,0.0,8.0,0.0,1.0,1.0,8.0,4.0,0.0,0,1,0,0,0
0,125.0,91.0,2.0,23.0,0.0,0.0,9.0,20.0,5.0,0.0,0,1,0,0,0
1,138.0,112.0,0.0,20.0,0.0,0.0,6.0,21.0,2.0,0.0,0,1,0,0,0
0,43.0,34.0,0.0,7.0,0.0,0.0,2.0,6.0,0.0,0.0,0,1,0,0,0
1,34.0,27.0,0.0,5.0,0.0,0.0,2.0,4.0,2.0,0.0,0,1,0,0,0
0,82.0,67.0,0.0,12.0,0.0,0.0,3.0,12.0,0.0,-2.0,0,1,0,0,0
1,57.0,46.0,0.0,9.0,1.0,0.0,1.0,9.0,0.0,0.0,0,1,0,0,0
0,55.0,38.0,2.0,11.0,0.0,2.0,2.0,10.0,0.0,-4.0,0,1,0,0,0
0,64.0,48.0,0.0,12.0,0.0,0.0,4.0,12.0,2.0,0.0,0,1,0,0,0
1,38.0,29.0,0.0,6.0,0.0,2.0,1.0,5.0,3.0,0.0,0,1,0,0,0
0,70.0,52.0,0.0,12.0,0.0,1.0,5.0,12.0,0.0,0.0,0,1,0,0,0
1,115.0,88.0,0.0,20.0,0.0,1.0,6.0,19.0,3.0,-6.0,0,1,0,0,0
0,106.0,82.0,0.0,18.0,0.0,0.0,6.0,18.0,6.0,0.0,0,1,0,0,0
1,30.0,24.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,1,0,0,0
1,31.0,22.0,0.0,5.0,0.0,1.0,3.0,4.0,7.0,0.0,0,1,0,1,0
1,40.0,32.0,0.0,6.0,1.0,0.0,1.0,6.0,10.0,-8.0,0,1,0,0,0
1,120.0,90.0,0.0,21.0,0.0,0.0,9.0,19.0,1.0,0.0,0,1,0,0,0
0,75.0,58.0,0.0,13.0,0.0,1.0,3.0,13.0,7.0,-1.0,1,1,0,0,0
0,72.0,53.0,0.0,14.0,0.0,0.0,5.0,12.0,7.0,-2.0,0,1,0,0,0
1,98.0,67.0,4.0,21.0,3.0,1.0,2.0,21.0,9.0,0.0,0,1,0,0,0
1,62.0,52.0,0.0,9.0,0.0,0.0,1.0,7.0,0.0,0.0,0,1,0,0,0
0,138.0,101.0,4.0,26.0,0.0,0.0,7.0,25.0,5.0,-4.0,0,1,0,0,0
1,134.0,106.0,1.0,25.0,0.0,0.0,2.0,22.0,0.0,0.0,0,1,0,0,0
1,21.0,16.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,0,1,0,0,0
1,52.0,36.0,0.0,11.0,0.0,4.0,1.0,9.0,4.0,0.0,0,1,0,0,0
1,81.0,61.0,0.0,16.0,1.0,1.0,2.0,13.0,9.0,0.0,0,1,0,0,0
1,67.0,54.0,0.0,11.0,1.0,0.0,1.0,11.0,0.0,0.0,0,1,0,0,0
0,65.0,48.0,0.0,11.0,1.0,3.0,2.0,11.0,2.0,-3.0,0,1,0,0,0
0,40.0,32.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,-2.0,0,1,0,0,0
0,96.0,68.0,8.0,17.0,0.0,1.0,2.0,16.0,0.0,0.0,0,2,0,1,0
0,96.0,74.0,0.0,20.0,0.0,1.0,1.0,18.0,3.0,-3.0,0,1,0,0,0
1,28.0,22.0,0.0,4.0,0.0,1.0,1.0,4.0,2.0,0.0,0,1,0,0,0
0,76.0,55.0,2.0,12.0,0.0,3.0,4.0,12.0,4.0,0.0,0,1,0,0,0
1,131.0,98.0,0.0,25.0,0.0,0.0,8.0,21.0,1.0,0.0,0,1,0,0,0
1,70.0,52.0,1.0,7.0,0.0,1.0,9.0,6.0,4.0,0.0,2,1,1,0,0
0,136.0,101.0,0.0,31.0,1.0,2.0,1.0,25.0,0.0,-3.0,0,1,0,0,0
0,54.0,40.0,0.0,11.0,0.0,0.0,3.0,11.0,4.0,0.0,0,1,0,0,0
1,136.0,102.0,0.0,23.0,1.0,1.0,9.0,20.0,0.0,-2.0,0,1,0,1,0
1,56.0,42.0,0.0,10.0,0.0,0.0,4.0,10.0,0.0,0.0,0,1,0,0,0
0,51.0,37.0,0.0,8.0,0.0,0.0,6.0,8.0,0.0,0.0,0,1,0,0,0
1,38.0,28.0,0.0,7.0,1.0,0.0,2.0,7.0,0.0,0.0,0,1,0,0,0
1,116.0,86.0,0.0,24.0,0.0,1.0,5.0,19.0,13.0,0.0,0,1,0,0,0
1,110.0,83.0,0.0,22.0,0.0,0.0,5.0,21.0,2.0,0.0,0,1,0,0,0
1,68.0,50.0,0.0,12.0,0.0,0.0,6.0,12.0,0.0,0.0,0,1,0,0,0
1,124.0,102.0,0.0,21.0,0.0,0.0,1.0,21.0,0.0,0.0,0,1,0,0,0
0,69.0,45.0,4.0,14.0,2.0,0.0,4.0,13.0,0.0,0.0,0,1,0,0,0
1,131.0,99.0,0.0,23.0,0.0,0.0,9.0,22.0,3.0,-3.0,0,1,0,0,0
0,80.0,62.0,0.0,15.0,0.0,1.0,2.0,14.0,2.0,0.0,0,1,0,0,0
1,135.0,104.0,0.0,23.0,0.0,1.0,7.0,22.0,7.0,-2.0,0,1,0,0,0
0,50.0,40.0,0.0,7.0,2.0,0.0,1.0,7.0,0.0,-2.0,0,1,0,0,0
0,30.0,24.0,0.0,4.0,0.0,0.0,2.0,4.0,1.0,0.0,0,1,0,0,0
1,86.0,65.0,0.0,18.0,0.0,2.0,1.0,15.0,0.0,0.0,0,1,0,0,0
1,35.0,29.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,0.0,0,1,0,0,0
0,133.0,100.0,3.0,25.0,0.0,1.0,4.0,23.0,2.0,0.0,0,1,0,0,0
0,97.0,71.0,0.0,17.0,0.0,1.0,8.0,16.0,0.0,0.0,0,1,0,0,0
0,90.0,69.0,0.0,17.0,0.0,0.0,4.0,16.0,2.0,-4.0,0,1,0,0,0
1,137.0,103.0,0.0,25.0,0.0,1.0,8.0,22.0,5.0,0.0,0,1,0,0,0
1,83.0,65.0,0.0,15.0,0.0,0.0,3.0,15.0,1.0,-3.0,0,1,0,0,0
0,56.0,41.0,0.0,10.0,2.0,0.0,3.0,10.0,0.0,0.0,0,1,0,0,0
1,26.0,19.0,0.0,4.0,0.0,0.0,3.0,4.0,2.0,0.0,0,1,0,0,0
1,56.0,42.0,0.0,10.0,0.0,0.0,4.0,10.0,9.0,-2.0,0,1,0,0,0
0,42.0,33.0,0.0,6.0,0.0,2.0,1.0,6.0,0.0,0.0,0,1,0,0,0
0,65.0,47.0,0.0,14.0,0.0,0.0,4.0,14.0,5.0,0.0,0,1,0,0,0
0,112.0,85.0,0.0,22.0,0.0,1.0,4.0,19.0,2.0,-4.0,0,1,0,0,0
1,136.0,100.0,0.0,25.0,0.0,2.0,9.0,24.0,8.0,0.0,0,1,0,0,0
1,127.0,94.0,0.0,23.0,2.0,0.0,8.0,22.0,3.0,-2.0,0,1,0,0,0
1,114.0,94.0,0.0,19.0,0.0,0.0,1.0,17.0,6.0,0.0,0,1,0,0,0
0,104.0,77.0,0.0,21.0,1.0,0.0,5.0,20.0,0.0,-4.0,0,1,0,0,0
1,70.0,55.0,0.0,13.0,0.0,0.0,2.0,13.0,0.0,0.0,0,1,0,0,0
1,66.0,47.0,2.0,13.0,0.0,0.0,4.0,12.0,0.0,0.0,0,1,0,0,0
1,71.0,52.0,0.0,12.0,1.0,2.0,4.0,13.0,1.0,0.0,0,1,0,0,0
1,138.0,106.0,1.0,25.0,0.0,0.0,6.0,23.0,0.0,0.0,0,1,0,0,0
1,80.0,61.0,2.0,14.0,0.0,1.0,2.0,14.0,0.0,0.0,0,1,0,0,0
0,94.0,71.0,3.0,18.0,0.0,0.0,2.0,17.0,0.0,-3.0,0,1,0,0,0
0,116.0,77.0,5.0,23.0,0.0,7.0,4.0,20.0,1.0,-1.0,0,1,0,0,0
0,46.0,35.0,0.0,9.0,0.0,0.0,2.0,9.0,1.0,0.0,0,1,0,0,0
1,93.0,67.0,1.0,17.0,0.0,1.0,7.0,16.0,11.0,0.0,0,1,0,1,0
1,50.0,38.0,0.0,9.0,0.0,1.0,2.0,7.0,11.0,0.0,0,1,0,0,0
1,47.0,38.0,0.0,5.0,0.0,0.0,4.0,5.0,2.0,-3.0,0,1,0,0,0
0,78.0,58.0,1.0,13.0,0.0,0.0,6.0,12.0,0.0,0.0,0,1,0,0,0
1,138.0,105.0,0.0,26.0,1.0,0.0,6.0,24.0,4.0,-10.0,0,1,0,0,0
1,26.0,20.0,0.0,4.0,0.0,0.0,2.0,4.0,7.0,0.0,0,1,0,0,0
1,57.0,43.0,0.0,10.0,0.0,0.0,4.0,10.0,5.0,-3.0,0,1,0,1,0
1,118.0,93.0,0.0,19.0,0.0,1.0,5.0,19.0,4.0,0.0,0,1,0,0,0
1,119.0,94.0,0.0,21.0,0.0,0.0,4.0,20.0,0.0,-2.0,0,1,0,0,0
1,59.0,40.0,0.0,11.0,1.0,1.0,6.0,10.0,0.0,-2.0,0,1,0,0,0
0,36.0,26.0,0.0,7.0,0.0,0.0,3.0,7.0,1.0,-1.0,0,1,0,0,0
1,138.0,107.0,0.0,19.0,0.0,1.0,11.0,18.0,4.0,0.0,0,1,1,0,0
0,70.0,54.0,0.0,12.0,0.0,0.0,4.0,12.0,2.0,0.0,0,1,0,0,0
1,78.0,56.0,0.0,16.0,0.0,3.0,3.0,13.0,0.0,0.0,0,1,0,0,0
0,42.0,29.0,3.0,9.0,0.0,0.0,1.0,8.0,0.0,0.0,0,1,0,0,0
0,126.0,94.0,4.0,20.0,1.0,0.0,7.0,18.0,1.0,-2.0,0,1,1,0,0
1,35.0,27.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,-2.0,0,1,0,0,0
1,72.0,58.0,0.0,12.0,0.0,0.0,2.0,11.0,0.0,0.0,0,1,0,0,0
0,81.0,55.0,0.0,21.0,1.0,2.0,2.0,14.0,8.0,0.0,0,1,0,0,0
1,73.0,56.0,0.0,13.0,0.0,0.0,4.0,12.0,9.0,0.0,0,1,0,1,0
1,96.0,78.0,0.0,15.0,0.0,2.0,1.0,14.0,3.0,0.0,0,1,0,0,0
1,137.0,108.0,1.0,25.0,0.0,1.0,2.0,22.0,2.0,0.0,0,1,0,0,0
0,126.0,92.0,0.0,26.0,1.0,1.0,6.0,20.0,2.0,-2.0,0,1,0,0,0
0,138.0,99.0,0.0,29.0,0.0,4.0,6.0,23.0,3.0,0.0,0,1,0,0,0
1,57.0,47.0,0.0,7.0,0.0,1.0,2.0,7.0,3.0,0.0,0,1,0,0,0
1,76.0,57.0,0.0,15.0,1.0,0.0,3.0,15.0,4.0,0.0,0,1,0,0,0
0,40.0,33.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,0,1,0,0,0
0,75.0,54.0,0.0,14.0,0.0,0.0,7.0,15.0,0.0,0.0,0,1,0,0,0
0,23.0,15.0,3.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0,1,0,0,0
1,45.0,36.0,0.0,6.0,0.0,1.0,2.0,5.0,8.0,0.0,0,2,0,0,0
1,68.0,50.0,0.0,12.0,0.0,4.0,2.0,12.0,6.0,-2.0,0,1,0,0,0
1,47.0,35.0,0.0,9.0,0.0,2.0,1.0,9.0,1.0,0.0,0,1,0,0,0
1,26.0,19.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0,1,0,0,0
0,64.0,50.0,0.0,9.0,0.0,0.0,5.0,9.0,0.0,-2.0,0,1,0,0,0
1,135.0,103.0,1.0,24.0,0.0,0.0,7.0,22.0,2.0,-3.0,0,1,0,0,0
1,36.0,27.0,1.0,6.0,0.0,1.0,1.0,6.0,0.0,-1.0,0,1,0,1,0
1,135.0,100.0,0.0,23.0,1.0,0.0,11.0,22.0,1.0,0.0,0,1,0,0,0
1,82.0,65.0,0.0,13.0,0.0,0.0,4.0,13.0,2.0,-1.0,0,2,0,0,0
1,48.0,36.0,0.0,9.0,0.0,0.0,3.0,9.0,0.0,0.0,0,1,0,1,1
1,52.0,41.0,0.0,6.0,0.0,3.0,2.0,6.0,2.0,0.0,0,1,0,0,0
1,63.0,50.0,0.0,11.0,1.0,0.0,1.0,10.0,8.0,0.0,0,1,0,0,0
1,126.0,93.0,2.0,24.0,0.0,0.0,7.0,19.0,2.0,-4.0,0,1,0,0,0
1,125.0,99.0,0.0,21.0,2.0,1.0,2.0,19.0,3.0,-4.0,0,1,0,0,0
0,44.0,34.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,-1.0,0,1,0,0,0
0,89.0,63.0,2.0,14.0,0.0,0.0,10.0,13.0,2.0,0.0,0,1,0,2,0
1,80.0,58.0,0.0,13.0,0.0,2.0,7.0,14.0,0.0,0.0,0,1,0,0,0
1,65.0,43.0,1.0,7.0,0.0,3.0,11.0,6.0,2.0,0.0,0,1,1,0,0
0,131.0,102.0,0.0,24.0,0.0,0.0,5.0,22.0,0.0,-4.0,0,1,0,0,0
1,94.0,70.0,3.0,16.0,0.0,0.0,5.0,16.0,5.0,0.0,0,1,0,0,0
1,21.0,15.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0,1,0,0,0
1,62.0,43.0,0.0,13.0,1.0,2.0,3.0,14.0,6.0,0.0,0,1,0,0,0
1,134.0,107.0,0.0,22.0,0.0,2.0,3.0,20.0,8.0,0.0,0,1,0,0,0
1,97.0,74.0,0.0,20.0,1.0,0.0,2.0,17.0,3.0,0.0,0,1,0,0,0
0,87.0,65.0,0.0,18.0,0.0,0.0,4.0,15.0,0.0,-1.0,0,1,0,0,0
1,103.0,82.0,0.0,19.0,0.0,0.0,2.0,19.0,0.0,0.0,0,1,0,0,0
0,115.0,91.0,0.0,22.0,0.0,1.0,1.0,21.0,4.0,-3.0,0,1,0,0,0
0,61.0,45.0,0.0,10.0,0.0,4.0,2.0,8.0,0.0,0.0,0,1,0,0,0
0,58.0,42.0,4.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,0,1,0,0,0
0,133.0,100.0,2.0,26.0,0.0,0.0,5.0,24.0,0.0,0.0,0,1,0,0,0
1,80.0,60.0,3.0,14.0,0.0,0.0,3.0,14.0,2.0,0.0,0,1,0,0,0
1,32.0,26.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0,1,0,0,0
0,36.0,27.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,0,1,0,0,0
1,66.0,48.0,4.0,11.0,0.0,2.0,1.0,11.0,2.0,0.0,0,1,0,0,0
1,114.0,89.0,2.0,16.0,0.0,0.0,7.0,16.0,0.0,0.0,0,1,0,0,0
1,124.0,78.0,0.0,28.0,0.0,13.0,5.0,21.0,10.0,0.0,0,1,0,0,0
0,130.0,104.0,1.0,22.0,0.0,0.0,3.0,21.0,3.0,-6.0,0,1,0,0,0
1,120.0,90.0,0.0,21.0,0.0,0.0,9.0,21.0,5.0,0.0,0,1,1,0,0
0,134.0,102.0,2.0,24.0,0.0,0.0,6.0,20.0,0.0,0.0,0,1,0,0,0
1,31.0,24.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,0,1,0,0,0
1,54.0,44.0,0.0,8.0,0.0,0.0,2.0,8.0,6.0,0.0,0,1,0,0,0
0,55.0,38.0,0.0,6.0,0.0,1.0,10.0,8.0,1.0,-7.0,0,1,0,0,0
0,127.0,99.0,1.0,21.0,0.0,0.0,6.0,17.0,1.0,-4.0,0,1,0,0,0
1,70.0,54.0,0.0,11.0,0.0,0.0,5.0,11.0,3.0,0.0,0,1,0,0,0
1,50.0,38.0,0.0,9.0,0.0,1.0,2.0,9.0,3.0,0.0,0,1,0,0,0
1,84.0,68.0,0.0,14.0,0.0,0.0,2.0,14.0,0.0,0.0,0,1,0,0,0
1,63.0,50.0,0.0,10.0,0.0,0.0,3.0,11.0,0.0,0.0,0,1,0,0,0
1,39.0,23.0,2.0,5.0,0.0,3.0,6.0,5.0,0.0,0.0,0,1,0,0,0
0,97.0,71.0,0.0,21.0,1.0,0.0,4.0,18.0,4.0,-1.0,0,1,0,1,0
1,53.0,41.0,0.0,9.0,0.0,1.0,2.0,9.0,2.0,0.0,0,1,0,0,0
0,32.0,25.0,0.0,6.0,0.0,0.0,1.0,5.0,1.0,-1.0,0,1,0,0,0
1,95.0,74.0,0.0,17.0,0.0,0.0,4.0,15.0,1.0,0.0,0,1,0,0,0
1,104.0,77.0,2.0,17.0,1.0,0.0,7.0,17.0,1.0,0.0,0,1,0,0,0
1,72.0,57.0,1.0,11.0,0.0,0.0,3.0,11.0,6.0,0.0,0,1,0,1,0
0,138.0,98.0,6.0,27.0,1.0,1.0,5.0,24.0,8.0,0.0,0,1,0,0,0
0,72.0,55.0,0.0,13.0,0.0,2.0,2.0,13.0,0.0,0.0,0,1,0,0,0
1,104.0,81.0,1.0,15.0,0.0,1.0,6.0,14.0,2.0,-1.0,0,2,0,0,0
0,109.0,85.0,0.0,21.0,0.0,0.0,3.0,21.0,0.0,-1.0,0,1,0,0,0
1,36.0,29.0,0.0,5.0,0.0,0.0,2.0,5.0,2.0,0.0,0,1,0,0,0
1,75.0,56.0,1.0,13.0,0.0,3.0,2.0,13.0,9.0,0.0,0,1,0,1,0
1,70.0,53.0,0.0,13.0,0.0,1.0,3.0,12.0,2.0,0.0,0,1,0,0,0
1,42.0,30.0,0.0,7.0,2.0,1.0,2.0,7.0,0.0,0.0,0,1,0,0,0
1,27.0,20.0,0.0,3.0,0.0,2.0,2.0,4.0,3.0,0.0,0,1,0,0,0
1,44.0,34.0,0.0,6.0,0.0,1.0,3.0,6.0,0.0,0.0,0,1,0,0,0
0,44.0,34.0,0.0,7.0,0.0,0.0,3.0,8.0,0.0,0.0,0,2,0,0,0
1,63.0,50.0,0.0,11.0,1.0,0.0,1.0,11.0,0.0,0.0,0,1,0,0,0
0,58.0,40.0,4.0,11.0,0.0,1.0,2.0,9.0,0.0,0.0,0,1,0,0,0
1,42.0,32.0,0.0,7.0,0.0,0.0,3.0,7.0,0.0,0.0,0,1,0,0,0
0,49.0,32.0,0.0,11.0,0.0,0.0,6.0,9.0,0.0,-2.0,0,1,0,0,0
1,130.0,101.0,1.0,26.0,0.0,0.0,2.0,22.0,3.0,-2.0,0,1,0,0,0
1,123.0,97.0,0.0,24.0,0.0,1.0,1.0,23.0,8.0,-2.0,0,1,0,0,0
0,63.0,47.0,0.0,12.0,0.0,2.0,2.0,12.0,4.0,-1.0,0,1,0,0,0
1,28.0,23.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,0.0,0,1,0,0,0
0,63.0,46.0,4.0,9.0,0.0,1.0,3.0,9.0,0.0,-8.0,0,1,0,0,0
1,45.0,33.0,0.0,9.0,0.0,2.0,1.0,8.0,3.0,0.0,0,1,0,0,0
0,137.0,101.0,1.0,24.0,2.0,2.0,7.0,18.0,3.0,0.0,0,1,0,0,0
0,125.0,94.0,2.0,24.0,0.0,3.0,2.0,19.0,2.0,-3.0,0,1,0,0,0
1,85.0,68.0,0.0,15.0,0.0,0.0,2.0,15.0,2.0,0.0,0,1,0,0,0
1,37.0,31.0,0.0,5.0,0.0,0.0,1.0,5.0,2.0,0.0,0,1,0,0,0
1,77.0,11.0,0.0,9.0,52.0,0.0,5.0,2.0,0.0,0.0,0,1,0,0,0
1,75.0,50.0,3.0,7.0,0.0,6.0,9.0,6.0,6.0,0.0,0,1,1,0,0
1,111.0,84.0,2.0,22.0,0.0,0.0,3.0,22.0,9.0,-4.0,0,1,0,0,0
0,115.0,86.0,0.0,23.0,0.0,2.0,4.0,24.0,5.0,0.0,0,1,0,0,0
1,121.0,93.0,0.0,23.0,2.0,1.0,2.0,23.0,0.0,-2.0,0,1,0,0,0
0,57.0,41.0,3.0,10.0,0.0,0.0,3.0,8.0,0.0,0.0,0,1,0,0,0
0,46.0,34.0,0.0,10.0,0.0,0.0,2.0,11.0,0.0,0.0,0,1,0,0,0
0,66.0,46.0,0.0,10.0,0.0,0.0,10.0,11.0,8.0,0.0,0,1,0,0,0
1,66.0,53.0,0.0,12.0,0.0,0.0,1.0,11.0,0.0,0.0,0,1,0,0,0
1,100.0,78.0,0.0,17.0,0.0,1.0,4.0,14.0,6.0,0.0,0,1,0,0,0
0,135.0,101.0,1.0,26.0,0.0,0.0,7.0,24.0,0.0,-4.0,0,1,0,0,0
1,32.0,24.0,1.0,5.0,0.0,0.0,2.0,6.0,6.0,0.0,0,1,0,0,0
1,124.0,92.0,2.0,23.0,0.0,0.0,7.0,21.0,4.0,0.0,0,1,0,0,0
0,157.0,110.0,3.0,30.0,0.0,0.0,14.0,25.0,4.0,-1.0,0,1,0,0,0
1,76.0,58.0,0.0,13.0,0.0,0.0,5.0,13.0,4.0,0.0,0,1,0,0,0
1,114.0,88.0,0.0,22.0,0.0,0.0,4.0,20.0,14.0,-1.0,0,1,0,0,0
1,135.0,109.0,0.0,22.0,0.0,1.0,3.0,21.0,7.0,-4.0,0,1,0,0,0
0,112.0,85.0,0.0,21.0,0.0,3.0,3.0,18.0,4.0,-2.0,0,1,0,0,0
1,70.0,54.0,0.0,11.0,0.0,2.0,3.0,11.0,6.0,0.0,0,2,0,0,0
0,50.0,39.0,0.0,9.0,1.0,0.0,1.0,9.0,0.0,0.0,0,1,0,0,0
0,49.0,36.0,2.0,9.0,0.0,0.0,2.0,9.0,0.0,0.0,0,1,0,0,0
0,108.0,82.0,0.0,20.0,0.0,1.0,5.0,20.0,0.0,-1.0,0,1,0,0,0
0,127.0,99.0,2.0,25.0,0.0,0.0,1.0,24.0,1.0,-2.0,0,1,0,0,0
1,139.0,112.0,0.0,22.0,0.0,1.0,4.0,22.0,1.0,-1.0,0,1,0,0,1
1,99.0,74.0,0.0,20.0,0.0,0.0,5.0,19.0,12.0,0.0,0,1,0,0,0
0,64.0,47.0,0.0,10.0,1.0,1.0,5.0,10.0,0.0,-3.0,0,1,0,0,0
0,55.0,43.0,0.0,9.0,0.0,0.0,3.0,9.0,3.0,-1.0,0,1,0,0,0
1,56.0,44.0,0.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,0,1,0,0,0
1,80.0,57.0,0.0,13.0,1.0,5.0,4.0,13.0,11.0,-4.0,0,1,0,0,0
0,136.0,102.0,0.0,23.0,0.0,1.0,10.0,20.0,1.0,0.0,0,1,0,0,0
0,79.0,59.0,2.0,17.0,0.0,0.0,1.0,15.0,1.0,-2.0,0,1,0,0,0
1,89.0,69.0,0.0,17.0,1.0,0.0,2.0,15.0,5.0,-3.0,0,1,0,0,0
1,138.0,102.0,3.0,24.0,0.0,1.0,8.0,21.0,6.0,-2.0,0,1,1,0,0
0,125.0,96.0,0.0,27.0,0.0,0.0,2.0,22.0,0.0,-4.0,0,1,0,0,0
0,86.0,67.0,0.0,18.0,0.0,0.0,1.0,17.0,1.0,-1.0,0,1,0,0,0
0,85.0,65.0,0.0,16.0,0.0,1.0,3.0,15.0,0.0,-1.0,0,1,0,0,0
1,34.0,24.0,0.0,6.0,0.0,0.0,4.0,6.0,0.0,0.0,0,1,0,0,0
1,85.0,64.0,0.0,17.0,1.0,2.0,1.0,16.0,2.0,-4.0,0,1,0,0,0
1,96.0,75.0,0.0,18.0,0.0,0.0,3.0,17.0,0.0,-5.0,0,1,0,0,0
0,131.0,99.0,2.0,21.0,0.0,6.0,3.0,21.0,7.0,-6.0,0,1,0,0,0
1,90.0,66.0,2.0,16.0,0.0,4.0,2.0,13.0,2.0,0.0,0,1,0,0,0
1,116.0,90.0,3.0,20.0,0.0,0.0,3.0,18.0,0.0,-1.0,0,1,0,0,0
1,31.0,23.0,0.0,4.0,0.0,2.0,2.0,5.0,2.0,0.0,0,1,0,0,0
1,59.0,46.0,0.0,10.0,1.0,0.0,2.0,9.0,0.0,0.0,0,1,0,0,0
1,62.0,49.0,0.0,11.0,0.0,0.0,2.0,11.0,0.0,-1.0,0,1,0,0,0
0,85.0,64.0,1.0,14.0,0.0,0.0,6.0,14.0,2.0,0.0,0,1,0,0,0
0,73.0,55.0,1.0,13.0,0.0,2.0,2.0,12.0,12.0,-2.0,0,1,0,0,0
0,119.0,89.0,0.0,21.0,0.0,0.0,9.0,18.0,0.0,-1.0,0,1,0,0,0
0,34.0,28.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,1,0,0,0
1,86.0,67.0,0.0,14.0,0.0,2.0,3.0,13.0,3.0,0.0,0,1,0,0,0
0,27.0,22.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,-1.0,0,1,0,0,0
1,35.0,23.0,1.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,0,1,0,0,0
1,122.0,92.0,0.0,24.0,1.0,0.0,5.0,23.0,0.0,-2.0,0,2,0,0,0
1,23.0,18.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,0,1,0,0,0
1,45.0,33.0,0.0,8.0,1.0,0.0,3.0,8.0,1.0,0.0,0,1,0,0,0
1,93.0,72.0,0.0,17.0,0.0,1.0,3.0,17.0,3.0,0.0,0,1,0,0,0
0,42.0,33.0,0.0,7.0,0.0,0.0,2.0,7.0,0.0,-1.0,0,1,0,0,0
0,107.0,74.0,0.0,23.0,0.0,1.0,9.0,20.0,3.0,-6.0,0,1,0,0,0
1,48.0,36.0,0.0,8.0,0.0,0.0,4.0,9.0,12.0,0.0,0,1,0,0,0
0,121.0,93.0,0.0,23.0,0.0,0.0,5.0,23.0,0.0,-6.0,0,1,0,0,0
0,110.0,83.0,0.0,23.0,0.0,0.0,4.0,22.0,6.0,0.0,0,1,0,0,0
1,20.0,16.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0,1,0,0,0
0,125.0,90.0,6.0,21.0,0.0,0.0,8.0,19.0,2.0,-1.0,0,1,0,0,0
0,87.0,68.0,0.0,15.0,0.0,0.0,4.0,15.0,0.0,0.0,0,1,0,0,0
1,50.0,39.0,0.0,8.0,0.0,1.0,2.0,8.0,0.0,0.0,0,1,0,0,0
1,49.0,36.0,1.0,9.0,0.0,2.0,1.0,8.0,11.0,0.0,0,1,0,0,0
1,108.0,83.0,1.0,17.0,0.0,0.0,7.0,17.0,1.0,-6.0,0,1,0,0,0
1,31.0,26.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,0.0,0,1,0,0,0
0,137.0,100.0,2.0,29.0,1.0,1.0,4.0,21.0,17.0,0.0,0,1,0,0,0
1,144.0,108.0,0.0,25.0,0.0,1.0,10.0,24.0,0.0,0.0,0,1,0,0,0
1,53.0,42.0,2.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,0,1,0,0,0
1,136.0,103.0,0.0,28.0,0.0,0.0,5.0,25.0,2.0,0.0,0,1,0,0,0
0,37.0,28.0,0.0,6.0,1.0,0.0,2.0,6.0,1.0,0.0,0,1,0,0,0
0,73.0,51.0,3.0,12.0,0.0,1.0,6.0,12.0,2.0,-2.0,0,1,0,0,0
1,71.0,49.0,0.0,9.0,0.0,11.0,2.0,6.0,0.0,0.0,0,1,0,0,0
1,25.0,17.0,0.0,4.0,0.0,1.0,3.0,6.0,0.0,0.0,0,1,0,0,0
0,141.0,109.0,0.0,21.0,0.0,2.0,9.0,21.0,6.0,-2.0,0,1,0,0,0
1,104.0,80.0,1.0,20.0,0.0,1.0,2.0,16.0,4.0,0.0,0,1,0,0,0
1,112.0,82.0,1.0,21.0,0.0,3.0,5.0,18.0,6.0,-4.0,0,2,0,0,0
0,134.0,103.0,0.0,26.0,0.0,0.0,5.0,24.0,0.0,0.0,0,1,0,0,0
